district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Medak,TSSD0012,106.37,"{'min': -0.1240038275718689, 'max': -0.024073511362075806, 'mean': -0.08714010980394152, 'count': 27, 'sum': -2.352782964706421, 'median': -0.08894415944814682}","(77.88797224100006, 17.883895607000056, 78.00388009500006, 18.014119892000053)",28-02-2023.geojson,Alladurg,,,,,
Bhadradri Kothagudem,TSSD0013,507.54,"{'min': -0.1592465490102768, 'max': -0.07539733499288559, 'mean': -0.11614964947556004, 'count': 132, 'sum': -15.331753730773926, 'median': -0.11253231763839722}","(80.39744846200006, 17.75296549600006, 80.69612561700006, 18.05460231400002)",28-02-2023.geojson,Allapalli,,,,,
Medchal_Malkajgiri,TSSD0014,43.73,"{'min': -0.09316815435886383, 'max': -0.04253523051738739, 'mean': -0.0647402134808627, 'count': 11, 'sum': -0.7121423482894897, 'median': -0.06645404547452927}","(78.47891113600008, 17.480615318000048, 78.57688553000008, 17.549306657000045)",28-02-2023.geojson,Alwal,,,,,
Rangareddy,TSSD0015,138.08,"{'min': -0.1150398775935173, 'max': -0.057778965681791306, 'mean': -0.08685269620683458, 'count': 36, 'sum': -3.126697063446045, 'median': -0.08802346885204315}","(78.48719442500004, 16.794263726000054, 78.63278904100008, 16.922855003000052)",28-02-2023.geojson,Amangal,,,,,
Wanaparthy,TSSD0016,110.02,"{'min': -0.0949406549334526, 'max': 0.06206945702433586, 'mean': -0.044930617014567055, 'count': 30, 'sum': -1.3479185104370117, 'median': -0.055686771869659424}","(77.65718116000005, 16.32682638500006, 77.80141077600007, 16.437234124000042)",28-02-2023.geojson,Amarchintha,,,,,
Hyderabad,TSSD0017,9.23,"{'min': -0.0600455105304718, 'max': -0.026678381487727165, 'mean': -0.0386834554374218, 'count': 4, 'sum': -0.1547338217496872, 'median': -0.03400496393442154}","(78.48463282000006, 17.368221164000033, 78.52881660000008, 17.40365662100004)",28-02-2023.geojson,Amberpet,,,,,
Hyderabad,TSSD0018,3.86,"{'min': -0.031552281230688095, 'max': -0.031552281230688095, 'mean': -0.031552281230688095, 'count': 1, 'sum': -0.031552281230688095, 'median': -0.031552281230688095}","(78.42921871100003, 17.43080978200004, 78.46511365000003, 17.45407132100007)",28-02-2023.geojson,Ammerpet,,,,,
Nagarkurnool,TSSD0019,1218.96,"{'min': -0.16387443244457245, 'max': -0.06675370037555695, 'mean': -0.12638675320533013, 'count': 310, 'sum': -39.179893493652344, 'median': -0.12656700611114502}","(78.48741327000005, 16.00923712100007, 79.02694515400003, 16.415272880000032)",28-02-2023.geojson,Amrabad,,,,,
Suryapet,TSSD0020,116.56,"{'min': 0.032168418169021606, 'max': 0.0838329941034317, 'mean': 0.057512231667836505, 'count': 30, 'sum': 1.7253669500350952, 'median': 0.056287892162799835}","(79.90212536100006, 16.982533018000026, 80.06097163900006, 17.132924940000066)",28-02-2023.geojson,Ananthagiri,,,,,
Sangareddy,TSSD0021,186.83,"{'min': -0.11674784868955612, 'max': 0.046917885541915894, 'mean': -0.05510920666633768, 'count': 47, 'sum': -2.590132713317871, 'median': -0.05738300457596779}","(77.94290081500003, 17.75956500500007, 78.11621519700003, 17.925892899000075)",28-02-2023.geojson,Andole,,,,,
