district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Bhadradri Kothagudem,TSD0001,6974.14,"{ ""min"": 7.1523959553097555e-05, ""max"": 0.00017205709566295717, ""mean"": 9.3434212107096183e-05, ""count"": 1825, ""sum"": 0.17051743709545053, ""median"": 8.9467474612278476e-05 }","(80.20302028700007, 17.190519193000057, 81.31479948400005, 18.238859586000046)",01-03-2023.geojson,,,,,,
Jagtial,TSD0002,2853.09,"{ ""min"": 7.4024483551344427e-05, ""max"": 0.00010203237974868614, ""mean"": 8.0338438343850735e-05, ""count"": 758, ""sum"": 0.060896536264638854, ""median"": 7.9880511289020102e-05 }","(78.51948718900007, 18.563739734000023, 79.29767471800005, 19.07988819600007)",01-03-2023.geojson,,,,,,
Jangoan,TSD0003,2112.71,"{ ""min"": 7.0953185693155293e-05, ""max"": 8.049309008010977e-05, ""mean"": 7.5504641769590176e-05, ""count"": 559, ""sum"": 0.04220709474920091, ""median"": 7.535995307050821e-05 }","(78.86787166400006, 17.491730369000038, 79.56249112400008, 17.998869741000078)",01-03-2023.geojson,,,,,,
Mulugu,TSD0004,4189.02,"{ ""min"": 7.8135495768340832e-05, ""max"": 0.00011428729651786947, ""mean"": 9.0817431097613128e-05, ""count"": 1111, ""sum"": 0.10089816594944818, ""median"": 8.9755172893329574e-05 }","(79.81612732700006, 17.99631982000011, 80.7937048350002, 18.63260770700009)",01-03-2023.geojson,,,,,,
Kamareddy,TSD0005,3701.83,"{ ""min"": 6.9826167330155949e-05, ""max"": 8.4096738393343217e-05, ""mean"": 7.6815539900853221e-05, ""count"": 977, ""sum"": 0.075048782483133597, ""median"": 7.6835991551402677e-05 }","(77.52089201100006, 18.068441783000026, 78.56926485100007, 18.558842766000055)",01-03-2023.geojson,,,,,,
Karimnagar,TSD0006,2127.79,"{ ""min"": 7.3167616478136984e-05, ""max"": 8.7554204135785189e-05, ""mean"": 7.820592105201134e-05, ""count"": 559, ""sum"": 0.043717109868074339, ""median"": 7.7729977320202564e-05 }","(78.94956144100007, 18.132462591000035, 79.58025617800001, 18.678822129000025)",01-03-2023.geojson,,,,,,
Khammam,TSD0007,4491.25,"{ ""min"": 7.3755160325565176e-05, ""max"": 0.00011005700135745874, ""mean"": 8.1977768396286857e-05, ""count"": 1160, ""sum"": 0.095094211339692758, ""median"": 8.1097646353365361e-05 }","(79.80212475200005, 16.768789670000046, 80.92560532200008, 17.577896090000024)",01-03-2023.geojson,,,,,,
Mahabubabad,TSD0008,3551.04,"{ ""min"": 6.9654676150644e-05, ""max"": 0.00010344728389725649, ""mean"": 8.3786768602573609e-05, ""count"": 933, ""sum"": 0.078173055106201178, ""median"": 8.1958590727390998e-05 }","(79.51293497700004, 17.321621569000058, 80.32312548900006, 18.106543834000092)",01-03-2023.geojson,,,,,,
Mancherial,TSD0009,3909.4,"{ ""min"": 7.791634046474867e-05, ""max"": 0.00027018297375444572, ""mean"": 0.00012163669663333573, ""count"": 1041, ""sum"": 0.1266238011953025, ""median"": 0.00011404473119912404 }","(78.87934684700008, 18.672040560000028, 79.96247775100005, 19.288073780000047)",01-03-2023.geojson,,,,,,
Medak,TSD0010,2771.68,"{ ""min"": 7.2631184829803429e-05, ""max"": 9.174868732608891e-05, ""mean"": 7.9656685166436782e-05, ""count"": 721, ""sum"": 0.057432470005000916, ""median"": 7.9212366108947046e-05 }","(77.79480732300004, 17.664489015000072, 78.58893089700007, 18.215476757000033)",01-03-2023.geojson,,,,,,
