district_name,uid,area,zonalstat,geometry,source_file,mandal_name,mean_value,max_value,min_value,std_value,bounds
Nagarkurnool,TSSD0079,172.21,"{ ""min"": 26.404083251953125, ""max"": 26.7135009765625, ""mean"": 26.558792114257812, ""count"": 2, ""sum"": 53.117584228515625, ""median"": 26.558792114257812 }","(78.57614983600007, 16.636888998000074, 78.79233917400006, 16.779519700000037)",30-09-2023.geojson,Charakonda,,,,,
Hyderabad,TSSD0080,5.37,"{ ""count"": 0, ""min"": 25.225277021472785, ""mean"": 25.225277021472785, ""max"": 25.225277021472785, ""median"": 25.225277021472785 }","(78.47460501900008, 17.34768383200003, 78.50070316000006, 17.376123801000062)",30-09-2023.geojson,Charminar,,,,,
Rajanna Sircilla,TSSD0081,172.75,"{ ""min"": 25.75238037109375, ""max"": 25.75238037109375, ""mean"": 25.75238037109375, ""count"": 1, ""sum"": 25.75238037109375, ""median"": 25.75238037109375 }","(78.61274932300006, 18.50685668500006, 78.84598478800007, 18.63425720600003)",30-09-2023.geojson,Chendurthi,,,,,
Warangal_Rural,TSSD0082,99.63,"{ ""min"": 27.121551513671875, ""max"": 27.121551513671875, ""mean"": 27.121551513671875, ""count"": 1, ""sum"": 27.121551513671875, ""median"": 27.121551513671875 }","(79.77887035600008, 17.796694865000063, 79.93870076600007, 17.912052966000033)",30-09-2023.geojson,Chennaraopet,,,,,
Mancherial,TSSD0083,348.6,"{ ""min"": 27.31439208984375, ""max"": 27.32635498046875, ""mean"": 27.32037353515625, ""count"": 2, ""sum"": 54.6407470703125, ""median"": 27.32037353515625 }","(79.65949015600006, 18.682762397000033, 79.84767354200005, 18.959046801000056)",30-09-2023.geojson,Chennur,,,,,
Siddipet,TSSD0084,222.44,"{ ""min"": 25.8226318359375, ""max"": 25.8226318359375, ""mean"": 25.8226318359375, ""count"": 1, ""sum"": 25.8226318359375, ""median"": 25.8226318359375 }","(78.86758954600003, 17.828098220000072, 79.06729449200009, 18.036935309000057)",30-09-2023.geojson,Cherial,,,,,
Bhadradri Kothagudem,TSSD0085,477.35,"{ ""min"": 27.166412353515625, ""max"": 27.537109375, ""mean"": 27.291668701171876, ""count"": 5, ""sum"": 136.45834350585938, ""median"": 27.230682373046875 }","(80.73391161600006, 17.933206824000024, 80.98568532800005, 18.238859586000046)",30-09-2023.geojson,Cherla,,,,,
Rangareddy,TSSD0086,276.14,"{ ""min"": 24.593963623046875, ""max"": 24.7852783203125, ""mean"": 24.717020670572918, ""count"": 3, ""sum"": 74.15106201171875, ""median"": 24.771820068359375 }","(78.00412674500006, 17.23299501100007, 78.21859291200008, 17.409433687000046)",30-09-2023.geojson,Chevella,,,,,
Karimnagar,TSSD0087,149.85,"{ ""min"": 26.617828369140625, ""max"": 26.732940673828125, ""mean"": 26.675384521484375, ""count"": 2, ""sum"": 53.35076904296875, ""median"": 26.675384521484375 }","(79.10798904900008, 18.16049209700003, 79.25728156700006, 18.285204140000076)",30-09-2023.geojson,Chigurumamidi,,,,,
Suryapet,TSSD0088,109.2,"{ ""count"": 0, ""min"": 28.039165965029632, ""mean"": 28.039165965029632, ""max"": 28.039165965029632, ""median"": 28.039165965029632 }","(79.79036079100007, 16.906046110000034, 79.93531953700005, 17.024466438000047)",30-09-2023.geojson,Chilkur,,,,,
Jangoan,TSSD0089,157.63,"{ ""min"": 26.28302001953125, ""max"": 26.28302001953125, ""mean"": 26.28302001953125, ""count"": 1, ""sum"": 26.28302001953125, ""median"": 26.28302001953125 }","(79.20344106000005, 17.85176273600007, 79.44938298400007, 17.98733100100003)",30-09-2023.geojson,Chilpur,,,,,
Mahabubnagar,TSSD0090,182.6,"{ ""min"": 26.351776123046875, ""max"": 26.39361572265625, ""mean"": 26.372695922851562, ""count"": 2, ""sum"": 52.745391845703125, ""median"": 26.372695922851562 }","(77.73330203000006, 16.37851123300004, 77.87096754700008, 16.616724610000063)",30-09-2023.geojson,Chinna Chinta Kunta,,,,,
Mahabubabad,TSSD0091,62.33,"{ ""count"": 0, ""min"": 27.505388871356729, ""mean"": 27.505388871356729, ""max"": 27.505388871356729, ""median"": 27.505388871356729 }","(79.84909294100004, 17.449136596000073, 79.93830751200005, 17.551928229000055)",30-09-2023.geojson,Chinnagudur,,,,,
Siddipet,TSSD0092,210.1,"{ ""min"": 26.040863037109375, ""max"": 26.269561767578125, ""mean"": 26.15521240234375, ""count"": 2, ""sum"": 52.3104248046875, ""median"": 26.15521240234375 }","(78.82494370000006, 18.112037676000057, 79.02016956300008, 18.25691097600003)",30-09-2023.geojson,Chinnakodur,,,,,
Wanaparthy,TSSD0093,211.48,"{ ""min"": 26.75982666015625, ""max"": 26.75982666015625, ""mean"": 26.75982666015625, ""count"": 1, ""sum"": 26.75982666015625, ""median"": 26.75982666015625 }","(78.05946824700004, 15.943903422000062, 78.25862092700004, 16.10487720200007)",30-09-2023.geojson,Chinnambavi,,,,,
Khammam,TSSD0094,188.05,"{ ""min"": 27.886871337890625, ""max"": 27.886871337890625, ""mean"": 27.886871337890625, ""count"": 1, ""sum"": 27.886871337890625, ""median"": 27.886871337890625 }","(80.15749622700008, 17.00863986300004, 80.30764277300005, 17.236461319000057)",30-09-2023.geojson,Chintakani,,,,,
Kumurambheem Asifabad,TSSD0095,288.59,"{ ""min"": 26.987030029296875, ""max"": 27.1409912109375, ""mean"": 27.064010620117188, ""count"": 2, ""sum"": 54.128021240234375, ""median"": 27.064010620117188 }","(79.67767908700006, 19.36047807800003, 79.97913072000006, 19.567678157000046)",30-09-2023.geojson,Chintalamanepally,,,,,
Suryapet,TSSD0096,202.08,"{ ""min"": 28.29345703125, ""max"": 28.381622314453125, ""mean"": 28.337788899739582, ""count"": 3, ""sum"": 85.01336669921875, ""median"": 28.338287353515625 }","(79.89168709400008, 16.63122235000003, 80.07323171000007, 16.848894700000073)",30-09-2023.geojson,Chinthala palem,,,,,
Nalgonda,TSSD0097,274.6,"{ ""min"": 26.025909423828125, ""max"": 26.82110595703125, ""mean"": 26.423507690429688, ""count"": 2, ""sum"": 52.847015380859375, ""median"": 26.423507690429688 }","(78.69548427600006, 16.739825453000037, 78.92444476600008, 16.973748571000044)",30-09-2023.geojson,Chinthapally,,,,,
Jayashankar Bhupalpally,TSSD0098,210.42,"{ ""min"": 27.19329833984375, ""max"": 27.232177734375, ""mean"": 27.212738037109375, ""count"": 2, ""sum"": 54.42547607421875, ""median"": 27.212738037109375 }","(79.64088009700004, 18.283442338000043, 79.79196266500009, 18.492380515000036)",30-09-2023.geojson,Chityal,,,,,
Nalgonda,TSSD0099,237.77,"{ ""min"": 26.964630126953125, ""max"": 27.133514404296875, ""mean"": 27.048319498697918, ""count"": 3, ""sum"": 81.14495849609375, ""median"": 27.04681396484375 }","(78.96087085700003, 17.126777316000073, 79.17779320000005, 17.284106424000072)",30-09-2023.geojson,Chityal,,,,,
Suryapet,TSSD0100,151.19,"{ ""min"": 27.66265869140625, ""max"": 27.77923583984375, ""mean"": 27.720947265625, ""count"": 2, ""sum"": 55.44189453125, ""median"": 27.720947265625 }","(79.61526708400004, 17.06178183000003, 79.77234545500005, 17.21508940600006)",30-09-2023.geojson,Chivvemla,,,,,
Karimnagar,TSSD0101,141.96,"{ ""min"": 26.638763427734375, ""max"": 26.638763427734375, ""mean"": 26.638763427734375, ""count"": 1, ""sum"": 26.638763427734375, ""median"": 26.638763427734375 }","(79.09673047900003, 18.516979337000066, 79.23072403500004, 18.66557143500006)",30-09-2023.geojson,Choppadandi,,,,,
Yadadri Bhuvanagiri,TSSD0102,264.84,"{ ""min"": 26.516204833984375, ""max"": 26.873443603515625, ""mean"": 26.69482421875, ""count"": 2, ""sum"": 53.3896484375, ""median"": 26.69482421875 }","(78.747570484, 17.19528529400003, 78.99749932000003, 17.348531597000033)",30-09-2023.geojson,Choutuppal,,,,,
Rangareddy,TSSD0103,111.15,"{ ""min"": 24.387664794921875, ""max"": 24.387664794921875, ""mean"": 24.387664794921875, ""count"": 1, ""sum"": 24.387664794921875, ""median"": 24.387664794921875 }","(77.92190617600005, 16.980166997000026, 78.03572549400008, 17.14859407800003)",30-09-2023.geojson,Chowdergudem,,,,,
Bhadradri Kothagudem,TSSD0104,113.98,"{ ""min"": 27.65069580078125, ""max"": 27.65069580078125, ""mean"": 27.65069580078125, ""count"": 1, ""sum"": 27.65069580078125, ""median"": 27.65069580078125 }","(80.59078646000006, 17.397527010000033, 80.73926192500005, 17.56175825500003)",30-09-2023.geojson,Chunchupally,,,,,
Kumurambheem Asifabad,TSSD0105,282.91,"{ ""min"": 27.004974365234375, ""max"": 27.066253662109375, ""mean"": 27.035614013671875, ""count"": 2, ""sum"": 54.07122802734375, ""median"": 27.035614013671875 }","(79.55061502100006, 19.147024978000047, 79.94481136900004, 19.320003257000053)",30-09-2023.geojson,Dahegaon,,,,,
Nalgonda,TSSD0106,212.91,"{ ""min"": 28.332305908203125, ""max"": 28.37115478515625, ""mean"": 28.351730346679688, ""count"": 2, ""sum"": 56.703460693359375, ""median"": 28.351730346679688 }","(79.52381292400008, 16.65992049600004, 79.70200312500003, 16.812899723000044)",30-09-2023.geojson,Damaracherla,,,,,
Narayanpet,TSSD0107,197.8,"{ ""min"": 25.196319580078125, ""max"": 25.196319580078125, ""mean"": 25.196319580078125, ""count"": 1, ""sum"": 25.196319580078125, ""median"": 25.196319580078125 }","(77.45634407100005, 16.764877660000025, 77.60496874100005, 16.959326115000067)",30-09-2023.geojson,Damargidda,,,,,
Warangal_Rural,TSSD0108,89.35,"{ ""min"": 26.904815673828125, ""max"": 26.904815673828125, ""mean"": 26.904815673828125, ""count"": 1, ""sum"": 26.904815673828125, ""median"": 26.904815673828125 }","(79.60072347200008, 18.00572767700004, 79.70643829000005, 18.13897497800008)",30-09-2023.geojson,Damera,,,,,
Bhadradri Kothagudem,TSSD0109,482.53,"{ ""min"": 26.861480712890625, ""max"": 27.158935546875, ""mean"": 26.992523193359375, ""count"": 3, ""sum"": 80.977569580078125, ""median"": 26.9571533203125 }","(80.86476856000007, 17.190519193000057, 81.08735919600008, 17.56822006400006)",30-09-2023.geojson,Dammapeta,,,,,
Mancherial,TSSD0110,212.73,"{ ""min"": 26.0244140625, ""max"": 26.59393310546875, ""mean"": 26.309173583984375, ""count"": 2, ""sum"": 52.61834716796875, ""median"": 26.309173583984375 }","(79.08727409600004, 18.884636873000034, 79.22437932800005, 19.103216721000024)",30-09-2023.geojson,Dandepalle,,,,,
Mahabubabad,TSSD0111,108.96,"{ ""min"": 27.45489501953125, ""max"": 27.45489501953125, ""mean"": 27.45489501953125, ""count"": 1, ""sum"": 27.45489501953125, ""median"": 27.45489501953125 }","(79.65560623800008, 17.428868298000054, 79.78530222000006, 17.546608658000025)",30-09-2023.geojson,Danthalapalle,,,,,
Nirmal,TSSD0112,76.62,"{ ""count"": 0, ""min"": 26.451708146142501, ""mean"": 26.451708146142501, ""max"": 26.451708146142501, ""median"": 26.451708146142501 }","(78.82647409500004, 19.034610264000037, 78.95076054900005, 19.132845763000034)",30-09-2023.geojson,Dasturabad,,,,,
Nalgonda,TSSD0113,235.21,"{ ""min"": 26.928741455078125, ""max"": 27.5430908203125, ""mean"": 27.221710205078125, ""count"": 3, ""sum"": 81.665130615234375, ""median"": 27.19329833984375 }","(78.75664741300005, 16.599618543000076, 78.96744054100003, 16.769811435000065)",30-09-2023.geojson,Devarakonda,,,,,
Mahabubnagar,TSSD0114,238.37,"{ ""min"": 25.717987060546875, ""max"": 26.126068115234375, ""mean"": 25.922027587890625, ""count"": 2, ""sum"": 51.84405517578125, ""median"": 25.922027587890625 }","(77.76466384500003, 16.454975524000076, 77.92512638900007, 16.738387466000063)",30-09-2023.geojson,Devarkadra,,,,,
Jangoan,TSSD0115,182.53,"{ ""min"": 26.9571533203125, ""max"": 26.9571533203125, ""mean"": 26.9571533203125, ""count"": 1, ""sum"": 26.9571533203125, ""median"": 26.9571533203125 }","(79.21277209400006, 17.510665525000036, 79.40089799000003, 17.677652839000075)",30-09-2023.geojson,Devaruppula,,,,,
Narayanpet,TSSD0116,153.65,"{ ""min"": 25.74639892578125, ""max"": 25.74639892578125, ""mean"": 25.74639892578125, ""count"": 1, ""sum"": 25.74639892578125, ""median"": 25.74639892578125 }","(77.59496902800004, 16.571400942000025, 77.76875056600005, 16.754234962000055)",30-09-2023.geojson,Dhanwada,,,,,
Jagtial,TSSD0117,175.9,"{ ""min"": 26.390625, ""max"": 26.846527099609375, ""mean"": 26.618576049804688, ""count"": 2, ""sum"": 53.237152099609375, ""median"": 26.618576049804688 }","(78.99144763200007, 18.877766286000053, 79.16011736700005, 19.07420193200005)",30-09-2023.geojson,Dharmapuri,,,,,
Peddapalli,TSSD0118,201.92,"{ ""min"": 26.7508544921875, ""max"": 27.14697265625, ""mean"": 26.929239908854168, ""count"": 3, ""sum"": 80.7877197265625, ""median"": 26.889892578125 }","(79.11294947900006, 18.616084372000046, 79.33879022800005, 18.75580704600003)",30-09-2023.geojson,Dharmaram,,,,,
Warangal_Urban,TSSD0119,166.63,"{ ""count"": 0, ""min"": 26.719049080723771, ""mean"": 26.719049080723771, ""max"": 26.719049080723771, ""median"": 26.719049080723771 }","(79.34392484200004, 17.872946780000063, 79.49559988700008, 18.064662017000046)",30-09-2023.geojson,Dharmasagar,,,,,
Jogulamba Gadwal,TSSD0120,233.51,"{ ""min"": 26.67462158203125, ""max"": 26.69256591796875, ""mean"": 26.68359375, ""count"": 2, ""sum"": 53.3671875, ""median"": 26.68359375 }","(77.59027451200006, 16.165087868000057, 77.75403082300005, 16.362950969000053)",30-09-2023.geojson,Dharoor,,,,,
Vikarabad,TSSD0121,204.41,"{ ""min"": 24.48333740234375, ""max"": 24.840576171875, ""mean"": 24.628326416015625, ""count"": 3, ""sum"": 73.884979248046875, ""median"": 24.561065673828125 }","(77.69853344900008, 17.210650905000023, 77.85683392500005, 17.378989310000065)",30-09-2023.geojson,Dharoor,,,,,
Nizamabad,TSSD0122,181.87,"{ ""min"": 25.854034423828125, ""max"": 26.007965087890625, ""mean"": 25.930999755859375, ""count"": 2, ""sum"": 51.86199951171875, ""median"": 25.930999755859375 }","(78.27142695800006, 18.455096901000047, 78.41235874700004, 18.675940208000043)",30-09-2023.geojson,Dharpally,,,,,
Nizamabad,TSSD0123,165.76,"{ ""min"": 25.8465576171875, ""max"": 25.979583740234375, ""mean"": 25.913070678710938, ""count"": 2, ""sum"": 51.826141357421875, ""median"": 25.913070678710938 }","(78.13708897600003, 18.552299339000058, 78.33103872900006, 18.67400565300005)",30-09-2023.geojson,Dichpally,,,,,
Nirmal,TSSD0124,155.33,"{ ""min"": 26.055816650390625, ""max"": 26.055816650390625, ""mean"": 26.055816650390625, ""count"": 1, ""sum"": 26.055816650390625, ""median"": 26.055816650390625 }","(78.18162478500005, 18.979193036000026, 78.31903817300008, 19.15181674400003)",30-09-2023.geojson,Dilawarpur,,,,,
Vikarabad,TSSD0125,169.11,"{ ""min"": 24.520721435546875, ""max"": 24.520721435546875, ""mean"": 24.520721435546875, ""count"": 1, ""sum"": 24.520721435546875, ""median"": 24.520721435546875 }","(77.75350961300006, 16.993685688000028, 77.91797159400005, 17.151011999000048)",30-09-2023.geojson,Doma,,,,,
Mahabubabad,TSSD0126,157.58,"{ ""min"": 27.5684814453125, ""max"": 27.5684814453125, ""mean"": 27.5684814453125, ""count"": 1, ""sum"": 27.5684814453125, ""median"": 27.5684814453125 }","(80.00919088400008, 17.34578428800006, 80.17130219700005, 17.498026924000044)",30-09-2023.geojson,Dornakal,,,,,
Vikarabad,TSSD0127,206.9,"{ ""min"": 24.91082763671875, ""max"": 25.033416748046875, ""mean"": 24.972122192382812, ""count"": 2, ""sum"": 49.944244384765625, ""median"": 24.972122192382812 }","(77.47254906600006, 16.90300025500005, 77.65396255100006, 17.070101057000045)",30-09-2023.geojson,Doulthabad,,,,,
Siddipet,TSSD0128,239.89,"{ ""min"": 25.408599853515625, ""max"": 25.744903564453125, ""mean"": 25.528666178385418, ""count"": 3, ""sum"": 76.58599853515625, ""median"": 25.4324951171875 }","(78.54681796600005, 18.097298073000047, 78.75700455300006, 18.255668025000034)",30-09-2023.geojson,Dubbak,,,,,
Warangal_Rural,TSSD0129,117.69,"{ ""count"": 0, ""min"": 26.918802323475475, ""mean"": 26.918802323475475, ""max"": 26.918802323475475, ""median"": 26.918802323475475 }","(79.74503783800003, 17.911539967000067, 79.86925509200006, 18.07929052000003)",30-09-2023.geojson,Duggondi,,,,,
Bhadradri Kothagudem,TSSD0130,322.15,"{ ""min"": 27.453399658203125, ""max"": 27.622314453125, ""mean"": 27.526641845703125, ""count"": 3, ""sum"": 82.579925537109375, ""median"": 27.50421142578125 }","(80.86195260000005, 17.696811285000024, 81.09376572500008, 17.952898013000038)",30-09-2023.geojson,Dummugudem,,,,,
Medchal_Malkajgiri,TSSD0131,81.34,"{ ""min"": 24.798736572265625, ""max"": 24.798736572265625, ""mean"": 24.798736572265625, ""count"": 1, ""sum"": 24.798736572265625, ""median"": 24.798736572265625 }","(78.36001430200008, 17.525573036000026, 78.50711033000005, 17.638921073000063)",30-09-2023.geojson,Dundigal Gandimaisamma,,,,,
Peddapalli,TSSD0132,76.87,"{ ""min"": 26.78973388671875, ""max"": 26.78973388671875, ""mean"": 26.78973388671875, ""count"": 1, ""sum"": 26.78973388671875, ""median"": 26.78973388671875 }","(79.21615438200007, 18.50700951700003, 79.32467419700004, 18.611289084000077)",30-09-2023.geojson,Eligaid,,,,,
Warangal_Urban,TSSD0133,130.61,"{ ""min"": 26.8973388671875, ""max"": 26.8973388671875, ""mean"": 26.8973388671875, ""count"": 1, ""sum"": 26.8973388671875, ""median"": 26.8973388671875 }","(79.37430346400004, 18.03182084900004, 79.56117484200007, 18.167621027000052)",30-09-2023.geojson,Elkathurthi,,,,,
Karimnagar,TSSD0134,97.13,"{ ""min"": 27.127532958984375, ""max"": 27.127532958984375, ""mean"": 27.127532958984375, ""count"": 1, ""sum"": 27.127532958984375, ""median"": 27.127532958984375 }","(79.48944079000006, 18.22671351400004, 79.58025617800007, 18.37787529900004)",30-09-2023.geojson,Ellandakunta,,,,,
Khammam,TSSD0135,189.89,"{ ""min"": 27.362213134765625, ""max"": 27.362213134765625, ""mean"": 27.362213134765625, ""count"": 1, ""sum"": 27.362213134765625, ""median"": 27.362213134765625 }","(80.32325062100006, 17.259354917000053, 80.50833243100004, 17.441441247000057)",30-09-2023.geojson,Enkoor,,,,,
Mulugu,TSSD0136,343.37,"{ ""min"": 26.9451904296875, ""max"": 27.768798828125, ""mean"": 27.441444396972656, ""count"": 4, ""sum"": 109.76577758789062, ""median"": 27.525894165039062 }","(80.26936561700006, 18.23370998300004, 80.49039395700004, 18.462636728000064)",30-09-2023.geojson,Eturnagaram,,,,,
Rangareddy,TSSD0137,278.36,"{ ""min"": 24.576019287109375, ""max"": 24.6268310546875, ""mean"": 24.601425170898438, ""count"": 2, ""sum"": 49.202850341796875, ""median"": 24.601425170898438 }","(78.06823301000003, 16.93980447000007, 78.31577077500003, 17.115180701000043)",30-09-2023.geojson,Farooqnagar,,,,,
Adilabad,TSSD0138,227.73,"{ ""min"": 25.70306396484375, ""max"": 26.2979736328125, ""mean"": 26.074757893880207, ""count"": 3, ""sum"": 78.224273681640625, ""median"": 26.223236083984375 }","(78.77129668200007, 19.52875835800006, 78.97180690400006, 19.672134552000045)",30-09-2023.geojson,Gadiguda,,,,,
Jogulamba Gadwal,TSSD0139,264.89,"{ ""min"": 26.74041748046875, ""max"": 26.9093017578125, ""mean"": 26.813151041666668, ""count"": 3, ""sum"": 80.439453125, ""median"": 26.78973388671875 }","(77.72121964000007, 16.085291977000054, 77.93275208300008, 16.318733621000035)",30-09-2023.geojson,Gadwal,,,,,
Siddipet,TSSD0140,212.47,"{ ""min"": 25.015472412109375, ""max"": 25.094696044921875, ""mean"": 25.055084228515625, ""count"": 2, ""sum"": 50.11016845703125, ""median"": 25.055084228515625 }","(78.58303917400008, 17.794325789000027, 78.78577283400006, 17.975258496000038)",30-09-2023.geojson,Gajwel,,,,,
Rajanna Sircilla,TSSD0141,156.05,"{ ""min"": 25.62384033203125, ""max"": 25.62384033203125, ""mean"": 25.62384033203125, ""count"": 1, ""sum"": 25.62384033203125, ""median"": 25.62384033203125 }","(78.52078465300008, 18.22335373800007, 78.64656692100004, 18.42659197100005)",30-09-2023.geojson,Gambhiraopet,,,,,
Mahabubnagar,TSSD0142,228.82,"{ ""min"": 24.607391357421875, ""max"": 24.9676513671875, ""mean"": 24.787521362304688, ""count"": 2, ""sum"": 49.575042724609375, ""median"": 24.787521362304688 }","(77.73779362900007, 16.845154139000044, 77.95386938900003, 16.999075455000025)",30-09-2023.geojson,Gandeed,,,,,
Kamareddy,TSSD0143,333.76,"{ ""min"": 24.924285888671875, ""max"": 25.363739013671875, ""mean"": 25.186988830566406, ""count"": 4, ""sum"": 100.74795532226562, ""median"": 25.229965209960938 }","(77.92036537400008, 18.313249016000043, 78.18359844500003, 18.50402559500003)",30-09-2023.geojson,Gandhari,,,,,
Rangareddy,TSSD0144,104.67,"{ ""min"": 25.043853759765625, ""max"": 25.043853759765625, ""mean"": 25.043853759765625, ""count"": 1, ""sum"": 25.043853759765625, ""median"": 25.043853759765625 }","(78.22812814200006, 17.32859737600006, 78.42011614800003, 17.43391934600004)",30-09-2023.geojson,Gandipet,,,,,
Karimnagar,TSSD0145,160.18,"{ ""min"": 26.598388671875, ""max"": 26.598388671875, ""mean"": 26.598388671875, ""count"": 1, ""sum"": 26.598388671875, ""median"": 26.598388671875 }","(78.94956144100007, 18.417228382000076, 79.08057825900005, 18.682963267000048)",30-09-2023.geojson,Gangadhara,,,,,
Mahabubabad,TSSD0146,388.97,"{ ""min"": 26.451904296875, ""max"": 26.7254638671875, ""mean"": 26.579266357421876, ""count"": 5, ""sum"": 132.89633178710938, ""median"": 26.6043701171875 }","(80.09945621800006, 17.703358498000057, 80.32312548900006, 18.023583650000035)",30-09-2023.geojson,Gangaram,,,,,
Karimnagar,TSSD0147,128.88,"{ ""min"": 26.7015380859375, ""max"": 26.7015380859375, ""mean"": 26.7015380859375, ""count"": 1, ""sum"": 26.7015380859375, ""median"": 26.7015380859375 }","(79.00593677600006, 18.285893647000023, 79.15761711400006, 18.42386993300005)",30-09-2023.geojson,Ganneruvaram,,,,,
Suryapet,TSSD0148,196.75,"{ ""min"": 27.954132080078125, ""max"": 28.135009765625, ""mean"": 28.044570922851562, ""count"": 2, ""sum"": 56.089141845703125, ""median"": 28.044570922851562 }","(79.69899423300006, 16.791794304000064, 79.84726513600003, 16.996734263000064)",30-09-2023.geojson,Garidepalli,,,,,
Mahabubabad,TSSD0149,134.15,"{ ""count"": 0, ""min"": 27.445322112609361, ""mean"": 27.445322112609361, ""max"": 27.445322112609361, ""median"": 27.445322112609361 }","(80.09119141800005, 17.438011174000053, 80.22850494600004, 17.593396365000046)",30-09-2023.geojson,Garla,,,,,
Warangal_Rural,TSSD0150,134.93,"{ ""min"": 26.846527099609375, ""max"": 26.904815673828125, ""mean"": 26.87567138671875, ""count"": 2, ""sum"": 53.7513427734375, ""median"": 26.87567138671875 }","(79.61786745500007, 17.897533089000035, 79.78756875100004, 18.025592932000052)",30-09-2023.geojson,Geesugonda,,,,,
Jayashankar Bhupalpally,TSSD0151,135.95,"{ ""min"": 27.051300048828125, ""max"": 27.051300048828125, ""mean"": 27.051300048828125, ""count"": 1, ""sum"": 27.051300048828125, ""median"": 27.051300048828125 }","(79.80756877900006, 18.262592781000023, 79.95276371100005, 18.417946673000074)",30-09-2023.geojson,Ghanapur_Mulug,,,,,
Wanaparthy,TSSD0152,155.07,"{ ""min"": 25.55657958984375, ""max"": 25.55657958984375, ""mean"": 25.55657958984375, ""count"": 1, ""sum"": 25.55657958984375, ""median"": 25.55657958984375 }","(77.98310490100005, 16.47901398600004, 78.12571646600009, 16.626992442000073)",30-09-2023.geojson,Ghanpur,,,,,
Jangoan,TSSD0153,172.06,"{ ""min"": 26.52813720703125, ""max"": 26.638763427734375, ""mean"": 26.583450317382812, ""count"": 2, ""sum"": 53.166900634765625, ""median"": 26.583450317382812 }","(79.23152818800008, 17.720237033000046, 79.42362870100004, 17.892366453000022)",30-09-2023.geojson,Ghanpur (Stn),,,,,
Medchal_Malkajgiri,TSSD0154,123.94,"{ ""min"": 25.460906982421875, ""max"": 25.7987060546875, ""mean"": 25.629806518554688, ""count"": 2, ""sum"": 51.259613037109375, ""median"": 25.629806518554688 }","(78.61964476900005, 17.377866780000033, 78.75985781500003, 17.488422350000064)",30-09-2023.geojson,Ghatkesar,,,,,
Jogulamba Gadwal,TSSD0155,267.38,"{ ""min"": 26.402587890625, ""max"": 26.556549072265625, ""mean"": 26.479568481445312, ""count"": 2, ""sum"": 52.959136962890625, ""median"": 26.479568481445312 }","(77.49353266000008, 15.976683508000065, 77.64425295800004, 16.21363012000006)",30-09-2023.geojson,Ghattu,,,,,
Hyderabad,TSSD0156,9.86,"{ ""count"": 0, ""min"": 25.044267547379619, ""mean"": 25.044267547379619, ""max"": 25.044267547379619, ""median"": 25.044267547379619 }","(78.38383245800003, 17.369513270000027, 78.43137261900006, 17.39634099500006)",30-09-2023.geojson,Golkonda,,,,,
Jagtial,TSSD0157,151.75,"{ ""count"": 0, ""min"": 26.960804893459528, ""mean"": 26.960804893459528, ""max"": 26.960804893459528, ""median"": 26.960804893459528 }","(78.95794203800006, 18.74532743900005, 79.15334781300004, 18.85190287000006)",30-09-2023.geojson,Gollapalli,,,,,
Wanaparthy,TSSD0158,125.4,"{ ""min"": 25.619354248046875, ""max"": 25.726959228515625, ""mean"": 25.67315673828125, ""count"": 2, ""sum"": 51.3463134765625, ""median"": 25.67315673828125 }","(78.08591650400007, 16.328531611000074, 78.20166738400007, 16.47124508400003)",30-09-2023.geojson,Gopalpet,,,,,
Mulugu,TSSD0159,343.34,"{ ""min"": 27.157440185546875, ""max"": 27.305419921875, ""mean"": 27.239654541015625, ""count"": 3, ""sum"": 81.718963623046875, ""median"": 27.256103515625 }","(79.99281799200008, 18.08316615600006, 80.26935217700003, 18.29768950400006)",30-09-2023.geojson,Govindaraopet,,,,,
Adilabad,TSSD0160,159.79,"{ ""min"": 25.523681640625, ""max"": 25.918304443359375, ""mean"": 25.783772786458332, ""count"": 3, ""sum"": 77.351318359375, ""median"": 25.909332275390625 }","(78.44054848400003, 19.441831296000146, 78.58019452000008, 19.607753279000065)",30-09-2023.geojson,Gudihathnur,,,,,
Mahabubabad,TSSD0161,312.8,"{ ""min"": 26.80767822265625, ""max"": 27.142486572265625, ""mean"": 26.975082397460938, ""count"": 2, ""sum"": 53.950164794921875, ""median"": 26.975082397460938 }","(79.87550272900006, 17.686846624000054, 80.15255229900004, 17.87590134000004)",30-09-2023.geojson,Gudur,,,,,
Sangareddy,TSSD0162,98.98,"{ ""min"": 24.649261474609375, ""max"": 24.649261474609375, ""mean"": 24.649261474609375, ""count"": 1, ""sum"": 24.649261474609375, ""median"": 24.649261474609375 }","(78.31472103200008, 17.61424192000004, 78.44886573200006, 17.746359040000073)",30-09-2023.geojson,Gummadidala,,,,,
Bhadradri Kothagudem,TSSD0163,495.92,"{ ""min"": 26.90032958984375, ""max"": 27.262054443359375, ""mean"": 27.034861246744793, ""count"": 3, ""sum"": 81.104583740234375, ""median"": 26.94219970703125 }","(80.25193695800004, 17.734911501000056, 80.47191641100005, 18.082237242000076)",30-09-2023.geojson,Gundala,,,,,
Yadadri Bhuvanagiri,TSSD0164,172.25,"{ ""min"": 26.86895751953125, ""max"": 26.86895751953125, ""mean"": 26.86895751953125, ""count"": 1, ""sum"": 26.86895751953125, ""median"": 26.86895751953125 }","(79.14910012700005, 17.45209845900007, 79.37870067300008, 17.62417806900004)",30-09-2023.geojson,Gundala,,,,,
